car_model,price,year_model,kms,colour,fuel_type,location,url_car
Toyota Corolla 1.8 Se-g,129.900.000,2023,10,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2301155722-toyota-corolla-seg-18-2023-_JM#position=35&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla SEG,210.000.000,2024,"3,114",Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1408672151-toyota-corolla-cross-hybrid-blindada-_JM#position=36&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla 1.8 Se-g,100.000.000,2022,"32,000",N/A,Gasolina,Bolívar,https://articulo.tucarro.com.co/MCO-2275257278-toyota-corolla-2022-18-se-g-_JM#position=37&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla 1.8 Se-g,71.990.000,2019,"62,100",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1409572593-toyota-corolla-2019-18-se-g-_JM#position=38&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla 1.8 Se-g,90.000.000,2021,"58,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2251085084-toyota-corolla-2021-18-se-g-_JM#position=39&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross Xei Híbrido ,146.500.000,2024,19,N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406582227-toyota-corolla-cross-xei-hibrido-_JM#position=40&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla 1.8 Xe-i,140.000.000,2023,"5,800",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406911703-toyota-corolla-cross-hibrido-2023-_JM#position=41&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross 1.8 Hev Seg,146.900.000,2024,"15,000",N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2283852890-toyota-corolla-cross-2024-18-hev-seg-_JM#position=42&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla 1.8 L,56.000.000,2015,"94,836",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2282231504-toyota-corolla-xli-mt18-uem069am-_JM#position=43&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross Xei,135.000.000,2023,"10,900",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406669235-corolla-cross-20-_JM#position=44&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross 2.0 Xei,137.000.000,2023,"15,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2305718706-toyota-corolla-cross-2023-20-xei-_JM#position=45&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross Hybrid Con 9 Mil Km Caja At Modelo 2023,137.500.000,2023,"10,000",Plateado,Híbrido,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2291291628-toyota-corolla-cross-hybrid-con-9-mil-km-caja-at-modelo-2023-_JM#position=46&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross 2.0 Seg,132.000.000,2022,"55,000",Blanco,Híbrido,Santander,https://articulo.tucarro.com.co/MCO-2286205646-toyota-corolla-cross-2022-20-seg-hybrid-_JM#position=47&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross 1.8 Xe-i,120.000.000,2022,"38,133",N/A,Híbrido,Caldas,https://articulo.tucarro.com.co/MCO-1405508605-toyota-corolla-cross-18-xe-i-_JM#position=48&search_layout=grid&type=item&tracking_id=47899880-32a2-4f0c-98a0-3c6c5213b313
Toyota Corolla Cross 2.0 Seg,139.990.000,2023,"11,500",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401933693-toyota-corolla-cross-2023-20-seg-_JM#position=1&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,82.000.000,2020,"75,200",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2257726146-toyota-corolla-2020-18-se-g-_JM#position=2&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 1.8 Seg Hybrid,154.800.000,2023,"6,400",Plateado,Híbrido,Tolima,https://articulo.tucarro.com.co/MCO-2277930178-toyota-corolla-cross-18-seg-hybrid-_JM#position=3&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.3l,20.000.000,2002,"185,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402649911-toyota-corolla-2002-13l-_JM#position=4&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,131.500.000,2022,"43,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2259722608-toyota-corolla-cross-hibrida-_JM#position=5&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,120.000.000,2023,"12,000",Plateado,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2247195908-toyota-corolla-2023-_JM#position=6&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,95.000.000,2022,"13,000",Plateado,Gasolina,Quindio,https://articulo.tucarro.com.co/MCO-1365612527-toyota-corolla-gasolina-se-g1-tp2000cc-7ab-_JM#position=7&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Xei Mecanico,79.800.000,2022,"45,000",Blanco,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-2200631488-toyota-corolla-xei-mecanico-_JM#position=8&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla SEG,155.500.000,2024,0,Gris,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2274872546-toyota-corolla-cross-hybrid-seg-2024-_JM#position=9&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 2.0 Seg,145.800.000,2023,"17,000",Blanco,Gasolina,Cesar,https://articulo.tucarro.com.co/MCO-1409517571-toyota-corolla-cross-seg-_JM#position=10&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g Hybrido,122.000.000,2023,"7,300",Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401502143-toyota-corolla-se-g-hybrido-_JM#position=11&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,92.000.000,2021,"20,200",Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407200179-toyota-corolla-_JM#position=12&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 2.0 Xei,128.000.000,2023,"14,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272766718-toyota-corolla-cross-_JM#position=13&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla SE-G SEC 18 HYBRID,110.800.000,2022,"20,746",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407774447-toyota-corolla-se-g-hybrid-2022-_JM#position=14&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Seg Hybrid,122.000.000,2023,"15,000",Blanco,Híbrido,Atlántico,https://articulo.tucarro.com.co/MCO-1402472505-toyota-corolla-seg-hybrid-_JM#position=15&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 2.0 GR-S,128.900.000,2023,"14,481",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1402391367-toyota-corolla-cross-gr-s-2023-20-at-tp-_JM#position=16&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Hev Xei,118.400.000,2024,0,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402258915-toyota-corolla-hibrido-2024-_JM#position=17&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 S,64.999.000,2016,"120,000",Gris,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-1400622179-toyota-corolla-2016-18-s-_JM#position=18&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
