car_model,price,year_model,kms,colour,fuel_type,location,url_car
Mazda 2 Touring At 2024,78.900.000,2024,"1,118",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410831223-mazda-2-touring-at-2024-_JM#position=22&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring Sedan,60.900.000,2019,"68,902",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1393747985-mazda-2-touring-sedan-2019-_JM#position=23&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,64.000.000,2020,"43,900",Blanco,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-2293985358-mazda-2-sedan-2020-_JM#position=24&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Grand Touring,63.500.000,2017,"58,574",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409106993-mazda-2-grand-touring-15-_JM#position=25&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 Hb Grand Touring Lx 2025 Mz 127 Vf,90.850.000,2024,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1383099899-mazda-2-hb-grand-touring-lx-2025-mz-127-vf-_JM#position=26&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 Automático 2009,27.900.000,2009,"128,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409496791-mazda-2-automatico-2009-_JM#position=27&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 15ha1c,54.000.000,2015,"59,000",Negro,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403873981-mazda-_JM#position=28&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 215ha8 2010,30.900.000,2010,"157,978",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2252686626-mazda-215ha8-2010-_JM#position=29&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,62.000.000,2019,"65,700",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2160829620-mazda-2-2019-15-touring-_JM#position=30&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 Sedán Grand Touring Lx 2024,85.000.000,2024,"13,500",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2271933136-mazda-2-sedan-grand-touring-lx-2024-_JM#position=31&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 PRIME,56.000.000,2019,"44,744",Gris,Gasolina,Bolívar,https://articulo.tucarro.com.co/MCO-2315225076-mazda-2-prime-46364-_JM#position=32&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Grand Touring Lx,63.000.000,2018,"63,200",Gris,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-1403533839-mazda-2-_JM#position=33&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,60.000.000,2019,"68,000",Blanco,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1402741223-mazda-2-15-touring-2019-_JM#position=34&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring Sedan,62.900.000,2019,"55,137",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2251136390-mazda-2-touring-sedan-2019-_JM#position=35&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 Grand Touring LX 1.5cc TP AA,77.500.000,2022,"11,700",Rojo,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1411148347-mazda-2-grand-touring-lx-15cc-tp-aa-_JM#position=36&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 TOURING SEDAN,69.930.000,2020,"28,612",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272752890-mazda-2-touring-sedan-2020-60060-_JM#position=37&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,61.800.000,2019,"52,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403622143-mazda-2-touring-sedan-_JM#position=38&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Grand Touring,58.000.000,2016,"93,061",Gris,Gasolina,Quindio,https://articulo.tucarro.com.co/MCO-2316731770-mazda-2-15-grand-touring-2016-_JM#position=39&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,62.000.000,2020,"44,000",Rojo,Gasolina,Huila,https://articulo.tucarro.com.co/MCO-2320125154-mazda-2-touring-_JM#position=40&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring Skyactiv,67.800.000,2023,"8,600",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2289570160-mazda-2-15-touring-mec-_JM#position=41&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,72.500.000,2023,"14,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2300559448-mazda-2-sedan-_JM#position=42&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 15hm8,29.900.000,2010,"120,000",Verde,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2128514128-mazda-2-15hm8-_JM#position=43&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.10 Touring Aut,62.500.000,2020,"60,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1412261507-mazda-2-2020-110-touring-aut-_JM#position=44&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 GRAN TOURING,71.900.000,2020,"17,150",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409197343-mazda-2-gran-touring-_JM#position=45&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 GRAND TOURING,68.900.000,2019,"13,820",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409043981-mazda-2-grand-touring-_JM#position=46&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,62.900.000,2019,"28,175",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2261187606-mazda-2-touring-_JM#position=47&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 15ha1c,44.900.000,2015,"52,357",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409968609-mazda-2-2015-aut-15cc-_JM#position=48&search_layout=grid&type=item&tracking_id=117d26b4-e460-4e5f-9ce8-d97a13e53328
Mazda 2 1.5 Touring,71.800.000,2023,"16,750",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2315207762-mazda-2-2023-15-touring-mecanico-_JM#position=1&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,56.000.000,2019,"37,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2270294670-mazda-2-15-touring-mt-_JM#position=2&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,71.400.000,2021,"48,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2307039950-mazda-2-2021-15-grand-touring-lx-_JM#position=3&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,49.900.000,2018,"69,562",Plateado,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1411639117-mazda-2-touring-mt-hb-2018-_JM#position=4&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,59.900.000,2020,"65,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410429359-mazda-2-2020-15-touring-_JM#position=5&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,84.900.000,2023,"12,400",Blanco,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2257732684-mazda-2-grand-touring-lx-_JM#position=6&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda,32.500.000,2010,"140,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1412216381-mazda-_JM#position=7&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,61.500.000,2018,"83,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2275315558-mazda-2-2018-15-grand-touring-_JM#position=8&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 15hmp,28.000.000,2008,"178,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2288559090-mazda-2-2008-15-15hmp-_JM#position=9&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring Sedan,65.500.000,2020,"38,800",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1412286991-mazda-2-sedan-15-touring-automatico-_JM#position=10&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,54.000.000,2016,"87,000",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2316191614-mazda-2-hb-grand-touring-automatico-2016-_JM#position=11&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx Sedan,68.000.000,2020,"52,000",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2316117174-mazda-2-_JM#position=12&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,68.900.000,2020,"54,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1412317369-mazda-2-2020-15-grand-touring-lx-_JM#position=13&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,73.900.000,2021,"38,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2316755424-mazda-2-2021-15-grand-touring-lx-_JM#position=14&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,51.990.000,2017,"80,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1411067161-mazda-2-2017-15-touring-_JM#position=15&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 Automovil,31.000.000,2010,"86,000",N/A,Gasolina,Bolívar,https://articulo.tucarro.com.co/MCO-2263575258-mazda-2-automovil-_JM#position=16&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 GRAND TOURING LX SEDAN,67.930.000,2020,"42,861",Azul,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2311125614-mazda-2-grand-touring-lx-sedan-2020-60770-_JM#position=17&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Sedan,59.800.000,2020,"79,500",N/A,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1408730955-mazda-2-2020-15-grand-touring-sedan-_JM#position=18&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2. Hatchback. Automatico 2009,28.300.000,2009,"112,934",Verde,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407317011-mazda-2-hatchback-automatico-2009-_JM#position=19&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,70.800.000,2020,"50,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1405265919-mazda-2-2020-15-grand-touring-lx-_JM#position=20&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,67.900.000,2022,"24,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404285389-mazda-2-2022-15-touring-mecanico-_JM#position=21&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,80.500.0001% OFF,2022,"49,849",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1400556147-mazda-2-grand-touring-2020-at-_JM#position=22&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,60.900.000,2016,"67,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2230822352-mazda-2-2016-15-grand-touring-_JM#position=23&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 15ha1c,36.500.000,2014,"85,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410910699-mazda-2-2014-15-15ha1c-_JM#position=24&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 2,81.000.000,2024,"1,350",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2274922784-mazda-2-2-_JM#position=25&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,63.000.000,2018,"44,000",Blanco,Gasolina,Tolima,https://articulo.tucarro.com.co/MCO-2275420004-mazda-2-2018-15-grand-touring-lx-_JM#position=26&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 15hap,39.000.000,2008,"130,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1412083901-mazda-2-2008-15-15hap-_JM#position=27&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,59.000.000,2018,"47,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407770235-mazda-2-2018-15-grand-touring-_JM#position=28&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,74.500.000,2021,"25,000",Azul,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2288631478-mazda-2-sedan-_JM#position=29&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring 5 p,70.000.000,2021,"42,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272767230-mazda-2-grand-touring-lx-_JM#position=30&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Takeshi,42.990.000,2014,"83,000",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1375044881-mazda-2-2014-15-takeshi-_JM#position=31&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Touring,77.000.000,2023,"8,200",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410458967-mazda-2-2023-15-touring-_JM#position=32&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.7 Grand Touring Lx Aut,79.900.000,2022,"46,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410617627-mazda-2-2022-15-grand-touring-lx-aut-_JM#position=33&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,52.500.000,2016,"91,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1412157429-mazda-2-grand-touring-_JM#position=34&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Prime Sedan,74.000.000,2020,"31,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2297593508-mazda-2-2020-_JM#position=35&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 15na1 Sedan,36.800.000,2014,"71,900",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1412052009-mazda-2-sedan-at-_JM#position=36&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,56.600.000,2016,"55,000",Azul,Gasolina,Córdoba,https://articulo.tucarro.com.co/MCO-1410122841-mazda-2-15-grand-touring-_JM#position=37&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 15ha1c,38.900.000,2012,"72,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409217593-mazda-2-2012-automatico-cuero-soat-e-impuesto-recien-pagado-_JM#position=38&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring,55.500.000,2017,"64,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272382198-mazda-2-15-grand-touring-_JM#position=39&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
Mazda 2 1.5 Grand Touring Lx,92.050.000,2023,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2168898560-mazda-2-sedan-grand-touring-lx-at-mz170-jc-_JM#position=40&search_layout=grid&type=item&tracking_id=824499a3-29dc-48c8-b627-750251908ad7
