car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki Swift 1.2 Dzire,49.900.000,2022,"27,231",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-2275304436-suzuki-swift-2022-12-dzire-_JM#position=1&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,47.900.000,2022,"31,127",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1397292429-suzuki-swift-2022-12-dzire-_JM#position=2&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Sedán Swift Dzire Mt,45.000.000,2022,"49,000",N/A,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-1404814281-suzuki-swift-sedan-swift-dzire-mt-_JM#position=3&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2,33.200.000,2014,"108,790",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2268588640-suzuki-swift-2014-_JM#position=4&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,34.900.000,2015,"88,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2252676552-suzuki-swift-14-gl-_JM#position=5&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Gl,52.000.000,2022,"18,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2247151398-suzuki-swift-2022-12-gl-_JM#position=6&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire Ga,51.000.000,2023,"9,300",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1398321271-suzuki-swift-sedan-swift-dzire-_JM#position=7&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,41.000.000,2018,"55,000",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1398204797-suzuki-swift-d-zire-mt-_JM#position=8&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire Ga,38.000.000,2016,"87,000",N/A,Gasolina,Nariño,https://articulo.tucarro.com.co/MCO-2238281628-suzuki-swift-2016-12-dzire-ga-_JM#position=9&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,34.400.000,2014,"85,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1396344851-suzuki-swift-2014-14-gl-_JM#position=10&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,46.000.000,2022,"34,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2252730348-suzuki-swift-2022-12-dzire-_JM#position=11&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Hybrid,62.000.000,2022,"35,000",Plateado,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402275777-suzuki-swift-hybrid-_JM#position=12&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Live 1.2l,29.000.000,2014,"106,110",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2219110424-suzuki-swift-2014-live-12l-_JM#position=13&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Live 1.2l,58.000.000,2022,"27,000",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1404734037-suzuki-swift-2022-live-12l-_JM#position=14&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
