car_model,price,year_model,kms,colour,fuel_type,location,url_car
Mazda 2 1.5 Touring,67.900.000,2022,"24,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404285389-mazda-2-2022-15-touring-mecanico-_JM#position=11&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,65.000.000,2020,"64,200",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402405151-mazda-2-2020-15-grand-touring-lx-sedan-_JM#position=12&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,80.500.0001% OFF,2022,"49,849",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1400556147-mazda-2-grand-touring-2020-at-_JM#position=13&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,60.900.000,2016,"67,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2230822352-mazda-2-2016-15-grand-touring-_JM#position=14&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 15ha1c,36.500.000,2014,"85,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410910699-mazda-2-2014-15-15ha1c-_JM#position=15&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 2,81.000.000,2024,"1,350",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2274922784-mazda-2-2-_JM#position=16&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,63.000.000,2018,"44,000",Blanco,Gasolina,Tolima,https://articulo.tucarro.com.co/MCO-2275420004-mazda-2-2018-15-grand-touring-lx-_JM#position=17&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,59.000.000,2018,"47,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407770235-mazda-2-2018-15-grand-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,74.500.000,2021,"25,000",Azul,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2288631478-mazda-2-sedan-_JM#position=19&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring 5 p,70.000.000,2021,"42,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272767230-mazda-2-grand-touring-lx-_JM#position=20&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Takeshi,42.990.000,2014,"83,000",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1375044881-mazda-2-2014-15-takeshi-_JM#position=21&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,77.000.000,2023,"8,200",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410458967-mazda-2-2023-15-touring-_JM#position=22&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.7 Grand Touring Lx Aut,79.900.000,2022,"46,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410617627-mazda-2-2022-15-grand-touring-lx-aut-_JM#position=23&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,54.500.000,2017,"73,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2308937034-mazda-2-_JM#position=24&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Prime Sedan,74.000.000,2020,"31,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2297593508-mazda-2-2020-_JM#position=25&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,56.600.000,2016,"55,000",Azul,Gasolina,Córdoba,https://articulo.tucarro.com.co/MCO-1410122841-mazda-2-15-grand-touring-_JM#position=26&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 15ha1c,38.900.000,2012,"72,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409217593-mazda-2-2012-automatico-cuero-soat-e-impuesto-recien-pagado-_JM#position=27&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,55.500.000,2017,"64,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272382198-mazda-2-15-grand-touring-_JM#position=28&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,92.050.000,2023,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2168898560-mazda-2-sedan-grand-touring-lx-at-mz170-jc-_JM#position=29&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,54.500.000,2017,"63,600",Azul,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2300547678-mazda-2-grand-touring-_JM#position=30&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Nuevo Mazda 2 Lx Sedan Automatico Nueva Cara Modelo 2024,84.800.000,2024,"5,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1411605887-nuevo-mazda-2-lx-sedan-automatico-nueva-cara-modelo-2024-_JM#position=31&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5,23.900.000,2008,"180,049",Plateado,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1410984961-mazda-2-15-automatico-_JM#position=32&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,49.900.000,2016,"67,000",Gris,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2308937274-mazda-2-touring-2016-automatico-_JM#position=33&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,53.990.000,2018,"60,000",Rojo,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-1405469639-mazda-2-2018-15-touring-_JM#position=34&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,81.900.000,2022,"36,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1400657853-mazda-2-15-grand-touring-lx-automatico-modelo-2022-_JM#position=35&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,72.800.000,2022,"21,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1396758525-mazda-2-15-touring-automatico-modelo-2022-_JM#position=36&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2  1500cc At Aa,56.000.000,2019,"50,120",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2300453376-mazda-2-1500cc-at-aa-_JM#position=37&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 TOURING  1500CC AT AA,70.000.000,2022,"22,900",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404810927-mazda-2-touring-1500cc-at-aa-_JM#position=38&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,72.000.000,2021,"41,000",Gris,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1397905539-mazda-2-grand-touring-lx-_JM#position=39&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx,88.000.000,2020,"24,802",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2243661468-mazda-2-grand-touring-lx-modelo-2020-blindado-_JM#position=40&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,63.000.000,2019,"49,800",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411699373-mazda-2-2019-15-grand-touring-lx-sedan-_JM#position=41&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,58.000.000,2020,"65,000",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2316755896-mazda-2-touring-2020-_JM#position=42&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring,62.000.000,2018,"84,400",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411319189-mazda-2-grand-touring-2018-_JM#position=43&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring At,59.900.000,2017,"90,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411278807-mazda-2-15-grand-touring-at-_JM#position=44&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring At 2020,59.900.000,2020,"64,900",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411287461-mazda-2-15-touring-at-2020-_JM#position=45&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,63.500.000,2020,"80,000",Rojo,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2311661152-mazda-2-grand-touring-lx-15-autsec-fwd-2020-444-_JM#position=46&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Touring,67.900.000,2022,"27,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2308635582-mazda-2-_JM#position=47&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,70.000.000,2021,"30,700",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409400581-mazda-2-grand-touring-lx-2021-_JM#position=48&search_layout=grid&type=item&tracking_id=7c6f3b2f-54cf-463d-8b71-3a2da9760374
Mazda 2 1.5 Grand Touring Lx Sedan,72.500.000,2022,"22,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2279538142-mazda-2-grand-touring-lx-automatico-sedan-modelo-2022-_JM#position=1&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,59.900.000,2016,"101,700",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2277931568-mazda-2-touring-2016-15-at-_JM#position=2&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,82.900.000,2023,"4,500",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2268749498-mazda-2-2023-15-grand-touring-lx-_JM#position=3&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring At 2016,49.900.000,2016,"107,000",Azul,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2247146008-mazda-2-15-touring-at-2016-_JM#position=4&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,59.900.000,2017,"70,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2211767976-mazda-2-15-touring-automatico-modelo-2017-_JM#position=5&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,59.900.000,2016,"97,744",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2316741366-mazda-2-grand-touring-2016-15-_JM#position=6&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.6 15hm8 Mt 2009,29.900.000,2009,"185,800",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2315225110-mazda-2-16-15hm8-mt-2009-_JM#position=7&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Prime,59.900.000,2019,"49,000",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2315160058-mazda-2-15-prime-2019-_JM#position=8&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 15ha8 2009 1.5 At,31.900.000,2009,"153,000",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411290929-mazda-2-15ha8-2009-15-at-_JM#position=9&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 15ha1c,37.900.000,2013,"70,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1406947637-mazda-2-2013-15-15ha1c-_JM#position=10&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring 4 p,60.000.000,2019,"67,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2284203572-mazda-2-2019-15-grand-touring-4-p-_JM#position=11&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,61.900.000,2017,"63,600",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2279173362-mazda-2-grand-touring-_JM#position=12&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,63.900.000,2018,"63,705",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404737183-mazda-2-grand-touring-2018-15-at-tp-_JM#position=13&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,58.900.000,2018,"40,500",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2267194482-mazda-2-touring-2018-_JM#position=14&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,64.500.000,2018,"68,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1402358845-mazda-2-2018-15-grand-touring-lx-_JM#position=15&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 Grand Touring Lx Aut,73.990.000,2022,"40,700",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1405215187-mazda-2-grand-touring-lx-aut-_JM#position=16&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,61.900.000,2018,"71,053",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1400877677-mazda-2-touring-2018-15-at-_JM#position=17&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,59.990.000,2017,"56,000",Azul,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1409588261-mazda-2-2017-15-grand-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,62.900.000,2019,"69,453",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2316738792-mazda-2-touring-2019-15-_JM#position=19&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 LX SEDAN AUT,80.900.000,2023,"15,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2316669268-mazda-2-sedan-lx-automatico-modelo-2023-unico-dueno-_JM#position=20&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 15hm1c,39.900.000,2014,"90,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2314687468-mazda-2-2014-15-15hm1c-_JM#position=21&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 15ha1c,36.000.000,2013,"66,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410026127-mazda-2-2013-automatico-_JM#position=22&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,53.900.000,2017,"79,580",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409563373-mazda-2-touring-2017-15-mt-_JM#position=23&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,60.900.000,2019,"46,500",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1407423645-mazda-2-touring-2019-15-at-_JM#position=24&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 Touring,63.000.000,2019,"37,000",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2262782080-mazda-2-touring-15-mec-fwd-2019-029-_JM#position=25&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 15ha8 At 2009,30.000.000,2009,"108,000",Verde,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1401471629-mazda-2-15-15ha8-at-2009-_JM#position=26&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,64.000.000,2020,"35,929",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2308950214-mazda-2-touring-at-_JM#position=27&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,81.900.000,2023,"4,900",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2281940532-mazda-2-2023-15-grand-touring-lx-_JM#position=28&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx At Hatch Back,76.900.000,2021,"32,292",Azul,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2315250176-mazda-2-15-grand-touring-lx-hb-modelo-2021-_JM#position=29&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring,63.900.000,2020,"66,100",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2311075008-mazda-2-15-touring-2020-_JM#position=30&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,57.000.000,2017,"89,000",Plateado,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1410405181-mazda-2-grand-touring-2017-aut-hatchback-_JM#position=31&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,74.500.000,2022,"17,300",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409812237-mazda-2-grand-touring-lx-2022-_JM#position=32&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 Prime,57.000.000,2020,"19,800",Blanco,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-2307094492-mazda-2-modelo-2020-_JM#position=33&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,61.900.000,2017,"62,400",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404325623-mazda-2-grand-touring-_JM#position=34&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5,36.500.000,2015,"96,500",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2272747040-mazda-2-2015-automatico-_JM#position=35&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Prime,60.900.000,2020,"69,600",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2272388340-mazda-2-prime-2020-_JM#position=36&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,81.000.000,2022,"13,000",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1402420295-mazda-2-grand-touring-lx-2022-_JM#position=37&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx Sedan,81.450.000,2022,"11,500",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1402009645-mazda-2-grand-touring-_JM#position=38&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,67.000.000,2019,"70,000",Plateado,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2248892796-mazda-2-grand-touring-lx-15-autsec-rwd-2019-061-_JM#position=39&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring Lx,70.000.000,2021,"46,500",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2184948696-mazda-2-2021-15-grand-touring-lx-_JM#position=40&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Prime,55.000.000,2019,"55,000",Blanco,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-2168854336-mazda-2-modelo-2019-_JM#position=41&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Grand Touring,57.000.000,2017,"100,000",Negro,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2275268416-mazda-2-grand-touring-15-autsec-fwd-2017-535-_JM#position=42&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 HM1C,33.500.000,2012,"107,000",Azul,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2203258850-mazda-2-full-equipo-_JM#position=43&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 touring 1.5,76.000.000,2023,"12,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1389857653-mazda-2-touring-15-_JM#position=44&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 1.5 Touring Mecánico,64.500.000,2020,"27,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1396113523-mazda-2-15-touring-mecanico-_JM#position=45&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 Automatico,29.500.000,2010,"159,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409589549-mazda-2-automatico-_JM#position=46&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
Mazda 2 Grand Touring Lx B2+,100.000.000,2022,"27,100",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2293939492-mazda-2-grand-touring-lx-15-b2-_JM#position=47&search_layout=grid&type=item&tracking_id=a328ee6c-4058-46de-a0d5-1937deb6cdec
