car_model,price,year_model,kms,colour,fuel_type,location,url_car
Renault Duster Oroch Intes Mec 4x4 F.e,72.000.000,2022,"29,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2246829132-renault-duster-oroch-intes-mec-4x4-fe-_JM#position=45&search_layout=grid&type=item&tracking_id=a6702ff7-5a61-43d9-9877-5728dd81018f
Renault Duster 2.0 Expression,47.000.000,2017,"124,706",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1394256783-renault-duster-expression-4x4-_JM#position=46&search_layout=grid&type=item&tracking_id=a6702ff7-5a61-43d9-9877-5728dd81018f
Renault Duster 4x4 Mod 24 ,97.000.000,2024,"6,500",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2240014622-renault-duster-4x4-mod-24-_JM#position=47&search_layout=grid&type=item&tracking_id=a6702ff7-5a61-43d9-9877-5728dd81018f
Renault Duster Zen,75.900.000,2023,"15,630",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399348757-renault-duster-_JM#position=48&search_layout=grid&type=item&tracking_id=a6702ff7-5a61-43d9-9877-5728dd81018f
Renault Duster 1.6 Zen,64.500.000,2021,"105,000",Blanco,Gasolina,Meta,https://articulo.tucarro.com.co/MCO-1399069155-renault-duster-2021-_JM#position=1&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster INTENS,98.500.000,2024,"9,943",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2221672562-renault-duster-intens-_JM#position=2&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 2.0 Dynamique 4x2,55.500.000,2019,"82,000",Gris,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1402675275-renault-duster-20-dynamique-4x2-_JM#position=3&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Intense,60.800.000,2021,"54,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2240618844-renault-duster-2021-16-intense-_JM#position=4&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.3 Intense Cvt,83.500.000,2022,"30,323",Gris,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-2228211328-renault-duster-2022-automatico-13-intense-cvt-_JM#position=5&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster Oroch 4x4 1.3 Turbo Outsider Mt 2023,100.900.000,2023,"15,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1394371559-renault-duster-oroch-4x4-13-turbo-outsider-mt-2023-_JM#position=6&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.3 Zen Mt,75.000.000,2023,"12,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1404195305-renault-duster-2023-13-zen-mt-_JM#position=7&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster Oroch 2.0 Intens,65.800.000,2020,"43,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2268765692-renault-duster-oroch-2020-20-intens-_JM#position=8&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Zen,67.000.000,2021,"94,500",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402018401-renault-duster-_JM#position=9&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster Oroch 2.0 4x2,54.000.000,2017,"109,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401593637-renault-duster-oroch-20-4x2-_JM#position=10&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 2.0 Dynamique 4x2,51.900.000,2017,"65,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2249917778-renault-duster-20-automatic-_JM#position=11&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Expression Mecánica,45.000.000,2014,"149,000",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2247157968-renault-duster-_JM#position=12&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Dynamique,78.000.000,2022,"14,910",Plateado,Gasolina,Meta,https://articulo.tucarro.com.co/MCO-1399178043-duster-dynamique-20-4x2-jxx954am-_JM#position=13&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Zen Mt,69.000.000,2022,"99,770",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2238026648-renault-duster-2022-16-zen-mt-_JM#position=14&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.6 Expression Mecánica,36.000.000,2013,"133,000",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1396677835-renault-duster-2013-16-expression-mecanica-_JM#position=15&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster Dynamique 2.000cc a/t c/a 2014,45.900.000,2014,"80,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1395813461-renault-duster-dynamique-2000cc-at-ca-2014-_JM#position=16&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 2.0 Dynamique 4x2,37.000.000,2013,"125,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1386358645-renault-duster-2013-20-dynamique-4x2-_JM#position=17&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
Renault Duster 1.3 Intense Mt 4x4,80.000.000,2022,"60,000",Gris,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-2231738212-renault-duster-intens-13t-4x4-modelo-2022-_JM#position=18&search_layout=grid&type=item&tracking_id=57c18a98-808f-4265-a103-f704af448b8a
