car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki New Swift Híbrido Mt Sin Pico/placa 2024,78.570.000,2022,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381627877-suzuki-new-swift-hibrido-mt-sin-picoplaca-2024-_JM#position=21&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Hybrid Sin Pico Y Placa Modelo 2024  ,75.570.000,2022,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381602447-suzuki-swift-hybrid-sin-pico-y-placa-modelo-2024-_JM#position=22&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,59.500.000,2023,0,Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381627771-suzuki-swift-dzire-gl-sedan-espacio-diseno-economia-_JM#position=23&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.4 Gl,47.000.000,2017,"76,000",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2257690062-suzuki-swift-2017-_JM#position=24&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,50.900.000,2023,"22,000",Gris,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-2276831624-suzuki-swift-dzire-12-_JM#position=25&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,52.900.000,2023,"23,905",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2240595926-suzuki-swift-dzire-mt-2023-_JM#position=26&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,54.900.000,2023,"20,404",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2310155688-suzuki-swift-dzire-mt-_JM#position=27&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift SWIFT DZIRE MT,52.900.000,2023,"21,069",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405933171-suzuki-swift-dzire-mt-_JM#position=28&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Sedán 2019,40.000.000,2018,"58,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2241208186-suzuki-swift-sedan-2019-_JM#position=29&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Dzire TAM,51.200.000,2023,"36,000",Plateado,Gasolina,Boyaca,https://articulo.tucarro.com.co/MCO-2308991452-suzuki-swift-dzire-tam-2023-automatico-_JM#position=30&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Hibrido 2024,75.570.000,2024,10,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404301299-suzuki-swift-hibrido-2024-_JM#position=31&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Hibrido 1200 Cc 2022,65.000.000,2022,"25,158",Plateado,Híbrido,Caldas,https://articulo.tucarro.com.co/MCO-1400879265-suzuki-swift-hibrido-1200-cc-2022-_JM#position=32&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift DZIRE TAM SE,53.900.000,2023,"24,452",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2251412706-suzuki-swift-_JM#position=33&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.4 Gl,41.000.000,2016,"43,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399756231-suzuki-swift-_JM#position=34&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,46.790.000,2020,"42,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409529577-suzuki-swift-dzire-mec-12-_JM#position=35&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Dzire 1.200cc A/t C/a 2019,45.900.000,2019,"40,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405950979-suzuki-swift-dzire-1200cc-at-ca-2019-_JM#position=36&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift SWIFT DZIRE AUT,54.900.000,2023,"27,499",Plateado,Gasolina y gas,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2281983156-suzuki-swift-dzire-aut-_JM#position=37&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Sedán Dzire Tam Automático,52.900.000,2022,"37,000",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1403556511-suzuki-swift-sedan-dzire-tam-automatico-_JM#position=38&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift Hibrido 2024,75.570.000,2024,9,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404367099-suzuki-swift-hibrido-2024-_JM#position=39&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,48.000.000,2023,"25,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2253076854-suzuki-swift-dzire-2023-_JM#position=40&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,59.500.000,2023,0,Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381678167-suzuki-swift-sedan-gl-mt-renovado-diseno-espacio-sedan-_JM#position=41&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Susuki Swift Dzire,46.900.000,2022,"33,800",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407674559-susuky-swift-dzire-automatic-2022-_JM#position=42&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,51.800.000,2023,"10,900",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1403019025-suzuki-swift-2023-12-dzire-_JM#position=43&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift DZIRE,51.930.000,2023,"17,191",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410001137-suzuki-swift-dzire-2023-61130-_JM#position=44&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
