car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki Swift Dzire MT 1.2 2023,49.900.000,2023,"13,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1412602013-suzuki-swift-dzire-mt-12-2023-_JM#position=11&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire Aut Sedan Full Equipo Admirelo,47.900.000,2022,"36,605",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2318830800-suzuki-swift-12-dzire-aut-sedan-full-equipo-admirelo-_JM#position=12&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Sedán,57.710.000,2023,0,Plateado,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-2314596992-suzuki-swift-sedan-_JM#position=13&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Dzire AT 1.2 2022,48.900.000,2022,"24,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409555083-suzuki-swift-dzire-at-12-2022-_JM#position=14&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,48.900.000,2023,"23,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2298594756-suzuki-swift-dzire-_JM#position=15&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido 2024 Sin Pico Y Placa  **precio Promo**,75.560.000,2024,0,Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381665205-suzuki-swift-hibrido-2024-sin-pico-y-placa-precio-promo-_JM#position=16&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki New Swift  Hibrido 0kms Modelo 2024 **precio Promo**,75.560.000,2023,0,Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381677939-suzuki-new-swift-hibrido-0kms-modelo-2024-precio-promo-_JM#position=17&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido 2024 Entrega Inmediata ,75.570.000,2023,0,Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381665091-suzuki-swift-hibrido-2024-entrega-inmediata-_JM#position=18&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Dzire At 2023,53.900.000,2023,"21,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411353777-suzuki-swift-dzire-at-2023-_JM#position=19&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Dzire At 2022,48.900.000,2022,"24,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410970921-suzuki-swift-dzire-at-2022-_JM#position=20&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Hybrid,69.900.000,2023,"20,000",Azul,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2321562384-suzuki-swift-hybrid-mt-12-2023-_JM#position=21&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,62.710.000,2023,0,Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1387797623-suzuki-dzire-_JM#position=22&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido Mt 100% Japonés 2024,78.570.000,2022,0,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381602399-suzuki-swift-hibrido-mt-100-japones-2024-_JM#position=23&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki New Swift Híbrido Mt Sin Pico/placa 2024,78.570.000,2022,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381627877-suzuki-new-swift-hibrido-mt-sin-picoplaca-2024-_JM#position=24&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hybrid Sin Pico Y Placa Modelo 2024  ,75.570.000,2022,0,Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381602447-suzuki-swift-hybrid-sin-pico-y-placa-modelo-2024-_JM#position=25&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,60.210.000,2023,0,Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381627771-suzuki-swift-dzire-gl-sedan-espacio-diseno-economia-_JM#position=26&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.4 Gl,47.000.000,2017,"76,000",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1411971477-suzuki-swift-2017-_JM#position=27&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,52.900.000,2023,"23,905",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2240595926-suzuki-swift-dzire-mt-2023-_JM#position=28&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,54.900.000,2023,"27,162",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2322469106-suzuki-swift-dzire-_JM#position=29&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift SWIFT DZIRE MT,52.900.000,2023,"21,069",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405933171-suzuki-swift-dzire-mt-_JM#position=30&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Swift Híbrido,73.500.000,2023,"16,600",N/A,Híbrido,Tolima,https://articulo.tucarro.com.co/MCO-1412144953-suzuki-swift-swift-hibrido-_JM#position=31&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire Ga,51.200.000,2023,"26,700",Plateado,Gasolina,Boyaca,https://articulo.tucarro.com.co/MCO-2308991452-suzuki-swift-dzire-tam-2023-automatico-_JM#position=32&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido 2024,75.570.000,2024,10,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404301299-suzuki-swift-hibrido-2024-_JM#position=33&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido 1200 Cc 2022,65.000.000,2022,"25,158",Plateado,Híbrido,Caldas,https://articulo.tucarro.com.co/MCO-1400879265-suzuki-swift-hibrido-1200-cc-2022-_JM#position=34&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,48.000.000,2022,"21,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2323805600-suzuki-swift-2022-12-dzire-_JM#position=35&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Live 1.2l,35.500.000,2014,"71,000",Plateado,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2312680230-suzuki-swift-hb-12-live-automatico-2014-_JM#position=36&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift DZIRE TAM SE,53.900.000,2023,"24,452",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2251412706-suzuki-swift-_JM#position=37&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.4 Gl,41.000.000,2016,"43,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410974815-suzuki-swift-_JM#position=38&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,46.790.000,2020,"42,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409529577-suzuki-swift-dzire-mec-12-_JM#position=39&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Dzire 1.200cc A/t C/a 2019,45.900.000,2019,"40,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405950979-suzuki-swift-dzire-1200cc-at-ca-2019-_JM#position=40&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift SWIFT DZIRE AUT,54.900.000,2023,"27,499",Plateado,Gasolina y gas,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2281983156-suzuki-swift-dzire-aut-_JM#position=41&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Sedán Dzire Tam Automático,52.900.000,2022,"37,000",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1403556511-suzuki-swift-sedan-dzire-tam-automatico-_JM#position=42&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,50.500.000,2023,"22,400",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1406724573-suzuki-swift-2023-12-dzire-_JM#position=43&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Hibrido 2024,75.570.000,2024,9,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404367099-suzuki-swift-hibrido-2024-_JM#position=44&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,59.500.000,2023,0,Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381678167-suzuki-swift-sedan-gl-mt-renovado-diseno-espacio-sedan-_JM#position=45&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift Híbrido,70.800.000,2023,"7,950",N/A,Híbrido,Cundinamarca,https://articulo.tucarro.com.co/MCO-2318823456-suzuki-swift-hibrido-_JM#position=46&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.4 Gl,35.900.000,2015,"88,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2318822748-suzuki-swift-14-gl-_JM#position=47&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift 1.2 Dzire,44.900.000,2022,"34,800",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407674559-susuky-swift-dzire-automatic-2022-_JM#position=48&search_layout=grid&type=item&tracking_id=e3c6c967-45b9-41af-b475-e0e511966b6f
Suzuki Swift DZIRE,51.930.000,2023,"18,829",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1412288087-suzuki-swift-dzire-2023-61127-_JM#position=1&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE,51.930.000,2023,"17,191",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410001137-suzuki-swift-dzire-2023-61130-_JM#position=2&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Híbrido,65.900.000,2022,"28,000",Gris,Híbrido,Santander,https://articulo.tucarro.com.co/MCO-2325788042-suzuki-swift-hibrido-_JM#position=3&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4cc Aut 2014 Full,34.900.000,2014,"110,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2242220028-suzuki-swift-14cc-aut-2014-full-_JM#position=4&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4 Gl,41.300.000,2015,"73,200",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2320559144-suzuki-swift-2015-14-gl-_JM#position=5&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE,54.330.000,2023,"26,886",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2317177568-suzuki-swift-dzire-2023-59074-_JM#position=6&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Gl,63.900.000,2022,"13,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1408469517-suzuki-swift-2022-12-gl-_JM#position=7&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,46.499.000,2022,"18,900",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405674149-suzuki-swift-2022-12-dzire-_JM#position=8&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Gl,73.000.000,2023,"6,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2288649618-suzuki-swift-hibrido-_JM#position=9&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4 Gl,44.000.000,2016,"82,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409514995-suzuki-swift-14-_JM#position=10&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Dzire,51.300.000,2023,"18,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2311716750-suzuki-swift-dzire-_JM#position=11&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki New Swift Gl  1200cc Mt Aa,42.000.000,2019,"71,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407637759-suzuki-new-swift-gl-1200cc-mt-aa-_JM#position=12&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,46.000.000,2022,"25,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2312863910-susuki-swift-_JM#position=13&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Live 1.2l,34.500.000,2016,"82,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2270291858-suzuki-swift-2016-live-12l-_JM#position=14&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Ga,49.900.000,2023,"27,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2321584982-suzuki-swift-_JM#position=15&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,49.500.000,2023,"28,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1406031807-suzuki-swift-dzire-tam-modelo-2023-_JM#position=16&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,47.500.000,2019,"40,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2215283132-suzuki-swift-2019-12-dzire-_JM#position=17&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Ga,49.900.000,2020,"33,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1412929191-suzuki-swift-2020-_JM#position=18&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Hybrid,72.000.000,2024,"9,800",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2315212388-suzuki-swift-hibrido-_JM#position=19&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Gl,64.900.000,2022,"13,000",Plateado,Híbrido,Norte De Santander,https://articulo.tucarro.com.co/MCO-2315228622-suzuki-swift-hibrido-2022-_JM#position=20&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,48.500.000,2022,"25,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1405978151-suzuki-swift-12-dzire-automatico-modelo-2022-_JM#position=21&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.25 Hybrid Mt 2023,70.900.000,2023,"25,600",Azul,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1404744809-suzuki-swift-125-hybrid-mt-2023-_JM#position=22&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift NEW DZIRE GL MEC 12,49.900.0003% OFF,2023,"24,672",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2228862938-suzuki-swift-new-dzire-gl-2023-_JM#position=23&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE FE AUT 1.2,49.900.000,2022,"35,800",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2318796730-suzuki-swift-dzire-fe-aut-12-2022-_JM#position=24&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Hibrido  1250cc Mt Aa,68.000.000,2022,"20,000",Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1411754861-suzuki-swift-hibrido-1250cc-mt-aa-_JM#position=25&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Mt 2023,51.900.000,2023,"14,800",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409533589-suzuki-swift-dzire-2023-12-mt-_JM#position=26&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,49.900.000,2023,"20,600",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2279076920-suzuki-swift-dzire-2023-12-mt-_JM#position=27&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4l Aut,43.990.000,2016,"82,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2277484616-suzuki-swift-14l-aut-_JM#position=28&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2,32.900.000,2016,"123,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2240380538-suzuki-swift-2016-_JM#position=29&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE FE AUT 1.2,49.900.000,2022,"30,800",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1411536723-suzuki-swift-dzire-fe-aut-12-2022-_JM#position=30&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4 Gl,44.900.000,2017,"47,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1411220823-suzuki-swift-gl-2017-_JM#position=31&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,36.500.000,2014,"113,173",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1395990137-suzuki-switf-dzire-12-_JM#position=32&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Hibrido,75.990.000,2024,0,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1389542581-suzuki-swift-hibrido-_JM#position=33&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4 Gl,45.900.000,2016,"59,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2315283050-suzuki-swift-2016-14-gl-_JM#position=34&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE FE AUT 1.2,53.900.000,2023,"19,800",Plateado,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2279271696-suzuki-swift-dzire-fe-aut-12-2023-_JM#position=35&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2,41.000.000,2018,"122,429",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2267228374-suzuki-swift-12-2018-_JM#position=36&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 HYBRID,64.900.000,2022,"43,800",Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2261411724-suzuki-swift-hybrid-2022-12-mt-_JM#position=37&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Ga,52.750.000,2023,"28,414",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2204063346-suzuki-swift-2023-12-dzire-ga-_JM#position=38&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift Hybrid,75.559.000,2024,0,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2200793090-swift-hybrid-2024-_JM#position=39&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Ga,44.900.000,2021,"40,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2259734838-suzuki-swift-2021-12-dzire-ga-_JM#position=40&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Hibrido,75.559.000,2024,0,Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2158590114-suzuki-swift-hibrido-_JM#position=41&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire Mecanico,53.900.000,2023,"33,838",Plateado,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2311138484-suzuki-swift-dzire-12-mt-mod-2023-_JM#position=42&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE,49.900.000,2022,"22,642",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409567497-suzuki-swift-dzire-at-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift DZIRE,49.900.000,2022,"27,045",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2257733450-suzuki-swift-dzire-tam-_JM#position=44&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,34.900.000,2014,"112,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1384479459-suzuki-swift-2014-_JM#position=45&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.4 Automatico,39.900.000,2015,"78,851",Plateado,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-1412832925-suzuki-swift-14-at-mod-2015-_JM#position=46&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
Suzuki Swift 1.2 Dzire,44.000.000,2020,"85,853",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2318850006-suzuki-dzire-_JM#position=47&search_layout=grid&type=item&tracking_id=d2246d40-1102-417c-b6d0-3a79c49453aa
